"시도별","시점","연령계층별","성별",데이터
"경기도","2019.4/4","30 - 39세","남자",952
"경기도","2019.4/4","30 - 39세","여자",578
"경기도","2019.4/4","40 - 49세","남자",1069
"경기도","2019.4/4","40 - 49세","여자",699
"경기도","2019.4/4","50 - 59세","남자",975
"경기도","2019.4/4","50 - 59세","여자",713
"경기도","2019.4/4","60세이상","남자",567
"경기도","2019.4/4","60세이상","여자",410
"경기도","2020.1/4","20 - 29세","남자",497
"경기도","2020.1/4","20 - 29세","여자",481
"경기도","2020.1/4","30 - 39세","남자",955
"경기도","2020.1/4","30 - 39세","여자",582
"경기도","2020.1/4","40 - 49세","남자",1067
"경기도","2020.1/4","40 - 49세","여자",685
"경기도","2020.1/4","50 - 59세","남자",961
"경기도","2020.1/4","50 - 59세","여자",690
"경기도","2020.1/4","60세이상","남자",547
"경기도","2020.1/4","60세이상","여자",391
"경기도","2020.2/4","20 - 29세","남자",482
"경기도","2020.2/4","20 - 29세","여자",473
"경기도","2020.2/4","30 - 39세","남자",946
"경기도","2020.2/4","30 - 39세","여자",578
"경기도","2020.2/4","40 - 49세","남자",1053
"경기도","2020.2/4","40 - 49세","여자",661
"경기도","2020.2/4","50 - 59세","남자",956
"경기도","2020.2/4","50 - 59세","여자",674
"경기도","2020.2/4","60세이상","남자",609
"경기도","2020.2/4","60세이상","여자",426
"경기도","2020.3/4","20 - 29세","남자",468
"경기도","2020.3/4","20 - 29세","여자",473
"경기도","2020.3/4","30 - 39세","남자",926
"경기도","2020.3/4","30 - 39세","여자",548
"경기도","2020.3/4","40 - 49세","남자",1054
"경기도","2020.3/4","40 - 49세","여자",661
"경기도","2020.3/4","50 - 59세","남자",962
"경기도","2020.3/4","50 - 59세","여자",661
"경기도","2020.3/4","60세이상","남자",645
"경기도","2020.3/4","60세이상","여자",449
"경기도","2020.4/4","20 - 29세","남자",466
"경기도","2020.4/4","20 - 29세","여자",464
"경기도","2020.4/4","30 - 39세","남자",927
"경기도","2020.4/4","30 - 39세","여자",567
"경기도","2020.4/4","40 - 49세","남자",1057
"경기도","2020.4/4","40 - 49세","여자",665
"경기도","2020.4/4","50 - 59세","남자",977
"경기도","2020.4/4","50 - 59세","여자",660
"경기도","2020.4/4","60세이상","남자",644
"경기도","2020.4/4","60세이상","여자",437
"경기도","2021.1/4","20 - 29세","남자",462
"경기도","2021.1/4","20 - 29세","여자",483
"경기도","2021.1/4","30 - 39세","남자",933
"경기도","2021.1/4","30 - 39세","여자",554
"경기도","2021.1/4","40 - 49세","남자",1076
"경기도","2021.1/4","40 - 49세","여자",671
"경기도","2021.1/4","50 - 59세","남자",969
"경기도","2021.1/4","50 - 59세","여자",652
"경기도","2021.1/4","60세이상","남자",600
"경기도","2021.1/4","60세이상","여자",408
"경기도","2021.2/4","20 - 29세","남자",491
"경기도","2021.2/4","20 - 29세","여자",500
"경기도","2021.2/4","30 - 39세","남자",950
"경기도","2021.2/4","30 - 39세","여자",572
"경기도","2021.2/4","40 - 49세","남자",1066
"경기도","2021.2/4","40 - 49세","여자",691
"경기도","2021.2/4","50 - 59세","남자",994
"경기도","2021.2/4","50 - 59세","여자",685
"경기도","2021.2/4","60세이상","남자",670
"경기도","2021.2/4","60세이상","여자",474
"경기도","2021.3/4","20 - 29세","남자",504
"경기도","2021.3/4","20 - 29세","여자",543
"경기도","2021.3/4","30 - 39세","남자",940
"경기도","2021.3/4","30 - 39세","여자",553
"경기도","2021.3/4","40 - 49세","남자",1084
"경기도","2021.3/4","40 - 49세","여자",685
"경기도","2021.3/4","50 - 59세","남자",1006
"경기도","2021.3/4","50 - 59세","여자",702
"경기도","2021.3/4","60세이상","남자",701
"경기도","2021.3/4","60세이상","여자",481
"경기도","2021.4/4","20 - 29세","남자",495
"경기도","2021.4/4","20 - 29세","여자",553
"경기도","2021.4/4","30 - 39세","남자",947
"경기도","2021.4/4","30 - 39세","여자",568
"경기도","2021.4/4","40 - 49세","남자",1084
"경기도","2021.4/4","40 - 49세","여자",698
"경기도","2021.4/4","50 - 59세","남자",1024
"경기도","2021.4/4","50 - 59세","여자",723
"경기도","2021.4/4","60세이상","남자",723
"경기도","2021.4/4","60세이상","여자",471
"경기도","2022.1/4","20 - 29세","남자",506
"경기도","2022.1/4","20 - 29세","여자",566
"경기도","2022.1/4","30 - 39세","남자",954
"경기도","2022.1/4","30 - 39세","여자",587
"경기도","2022.1/4","40 - 49세","남자",1100
"경기도","2022.1/4","40 - 49세","여자",701
"경기도","2022.1/4","50 - 59세","남자",1030
"경기도","2022.1/4","50 - 59세","여자",727
"경기도","2022.1/4","60세이상","남자",709
"경기도","2022.1/4","60세이상","여자",443
"경기도","2022.2/4","20 - 29세","남자",538
"경기도","2022.2/4","20 - 29세","여자",584
"경기도","2022.2/4","30 - 39세","남자",961
"경기도","2022.2/4","30 - 39세","여자",582
"경기도","2022.2/4","40 - 49세","남자",1097
"경기도","2022.2/4","40 - 49세","여자",742
"경기도","2022.2/4","50 - 59세","남자",1048
"경기도","2022.2/4","50 - 59세","여자",754
"경기도","2022.2/4","60세이상","남자",805
"경기도","2022.2/4","60세이상","여자",524
"경기도","2022.3/4","20 - 29세","남자",534
"경기도","2022.3/4","20 - 29세","여자",560
"경기도","2022.3/4","30 - 39세","남자",951
"경기도","2022.3/4","30 - 39세","여자",599
"경기도","2022.3/4","40 - 49세","남자",1096
"경기도","2022.3/4","40 - 49세","여자",730
"경기도","2022.3/4","50 - 59세","남자",1038
"경기도","2022.3/4","50 - 59세","여자",765
"경기도","2022.3/4","60세이상","남자",827
"경기도","2022.3/4","60세이상","여자",533
"경기도","2022.4/4","20 - 29세","남자",517
"경기도","2022.4/4","20 - 29세","여자",554
"경기도","2022.4/4","30 - 39세","남자",943
"경기도","2022.4/4","30 - 39세","여자",595
"경기도","2022.4/4","40 - 49세","남자",1087
"경기도","2022.4/4","40 - 49세","여자",701
"경기도","2022.4/4","50 - 59세","남자",1030
"경기도","2022.4/4","50 - 59세","여자",784
"경기도","2022.4/4","60세이상","남자",823
"경기도","2022.4/4","60세이상","여자",524
"경기도","2023.1/4","20 - 29세","남자",504
"경기도","2023.1/4","20 - 29세","여자",545
"경기도","2023.1/4","30 - 39세","남자",927
"경기도","2023.1/4","30 - 39세","여자",608
"경기도","2023.1/4","40 - 49세","남자",1072
"경기도","2023.1/4","40 - 49세","여자",687
"경기도","2023.1/4","50 - 59세","남자",1027
"경기도","2023.1/4","50 - 59세","여자",776
"경기도","2023.1/4","60세이상","남자",779
"경기도","2023.1/4","60세이상","여자",482
"경기도","2023.2/4","20 - 29세","남자",514
"경기도","2023.2/4","20 - 29세","여자",565
"경기도","2023.2/4","30 - 39세","남자",921
"경기도","2023.2/4","30 - 39세","여자",613
"경기도","2023.2/4","40 - 49세","남자",1075
"경기도","2023.2/4","40 - 49세","여자",709
"경기도","2023.2/4","50 - 59세","남자",1045
"경기도","2023.2/4","50 - 59세","여자",797
"경기도","2023.2/4","60세이상","남자",840
"경기도","2023.2/4","60세이상","여자",560
"경기도","2023.3/4","20 - 29세","남자",512
"경기도","2023.3/4","20 - 29세","여자",561
"경기도","2023.3/4","30 - 39세","남자",916
"경기도","2023.3/4","30 - 39세","여자",632
"경기도","2023.3/4","40 - 49세","남자",1061
"경기도","2023.3/4","40 - 49세","여자",721
"경기도","2023.3/4","50 - 59세","남자",1043
"경기도","2023.3/4","50 - 59세","여자",801
"경기도","2023.3/4","60세이상","남자",859
"경기도","2023.3/4","60세이상","여자",570
"경기도","2023.4/4","20 - 29세","남자",509
"경기도","2023.4/4","20 - 29세","여자",562
"경기도","2023.4/4","30 - 39세","남자",917
"경기도","2023.4/4","30 - 39세","여자",654
"경기도","2023.4/4","40 - 49세","남자",1057
"경기도","2023.4/4","40 - 49세","여자",727
"경기도","2023.4/4","50 - 59세","남자",1040
"경기도","2023.4/4","50 - 59세","여자",789
"경기도","2023.4/4","60세이상","남자",855
"경기도","2023.4/4","60세이상","여자",558
"경기도","2024.1/4","20 - 29세","남자",501
"경기도","2024.1/4","20 - 29세","여자",544
"경기도","2024.1/4","30 - 39세","남자",906
"경기도","2024.1/4","30 - 39세","여자",652
"경기도","2024.1/4","40 - 49세","남자",1060
"경기도","2024.1/4","40 - 49세","여자",710
"경기도","2024.1/4","50 - 59세","남자",1032
"경기도","2024.1/4","50 - 59세","여자",784
"경기도","2024.1/4","60세이상","남자",801
"경기도","2024.1/4","60세이상","여자",519
"경기도","2024.2/4","20 - 29세","남자",520
"경기도","2024.2/4","20 - 29세","여자",547
"경기도","2024.2/4","30 - 39세","남자",912
"경기도","2024.2/4","30 - 39세","여자",663
"경기도","2024.2/4","40 - 49세","남자",1059
"경기도","2024.2/4","40 - 49세","여자",728
"경기도","2024.2/4","50 - 59세","남자",1045
"경기도","2024.2/4","50 - 59세","여자",791
"경기도","2024.2/4","60세이상","남자",865
"경기도","2024.2/4","60세이상","여자",609
"경기도","2024.3/4","20 - 29세","남자",492
"경기도","2024.3/4","20 - 29세","여자",554
"경기도","2024.3/4","30 - 39세","남자",918
"경기도","2024.3/4","30 - 39세","여자",667
"경기도","2024.3/4","40 - 49세","남자",1076
"경기도","2024.3/4","40 - 49세","여자",717
"경기도","2024.3/4","50 - 59세","남자",1047
"경기도","2024.3/4","50 - 59세","여자",785
"경기도","2024.3/4","60세이상","남자",884
"경기도","2024.3/4","60세이상","여자",636
"경기도","2024.4/4","20 - 29세","남자",471
"경기도","2024.4/4","20 - 29세","여자",540
"경기도","2024.4/4","30 - 39세","남자",919
"경기도","2024.4/4","30 - 39세","여자",687
"경기도","2024.4/4","40 - 49세","남자",1069
"경기도","2024.4/4","40 - 49세","여자",718
"경기도","2024.4/4","50 - 59세","남자",1042
"경기도","2024.4/4","50 - 59세","여자",783
"경기도","2024.4/4","60세이상","남자",880
"경기도","2024.4/4","60세이상","여자",617
"강원도","2014.1/4","20 - 29세","남자",43
"강원도","2014.1/4","20 - 29세","여자",36
"강원도","2014.1/4","30 - 39세","남자",73
"강원도","2014.1/4","30 - 39세","여자",51
"강원도","2014.1/4","40 - 49세","남자",106
"강원도","2014.1/4","40 - 49세","여자",78
"강원도","2014.1/4","50 - 59세","남자",101
"강원도","2014.1/4","50 - 59세","여자",69
"강원도","2014.1/4","60세이상","남자",54
"강원도","2014.1/4","60세이상","여자",37
"강원도","2014.2/4","20 - 29세","남자",43
"강원도","2014.2/4","20 - 29세","여자",41
"강원도","2014.2/4","30 - 39세","남자",77
"강원도","2014.2/4","30 - 39세","여자",54
"강원도","2014.2/4","40 - 49세","남자",114
"강원도","2014.2/4","40 - 49세","여자",80
"강원도","2014.2/4","50 - 59세","남자",112
"강원도","2014.2/4","50 - 59세","여자",79
"강원도","2014.2/4","60세이상","남자",79
"강원도","2014.2/4","60세이상","여자",66
"강원도","2014.3/4","20 - 29세","남자",41
"강원도","2014.3/4","20 - 29세","여자",39
"강원도","2014.3/4","30 - 39세","남자",79
"강원도","2014.3/4","30 - 39세","여자",51
"강원도","2014.3/4","40 - 49세","남자",113
"강원도","2014.3/4","40 - 49세","여자",84
"강원도","2014.3/4","50 - 59세","남자",112
"강원도","2014.3/4","50 - 59세","여자",79
"강원도","2014.3/4","60세이상","남자",78
"강원도","2014.3/4","60세이상","여자",69
"강원도","2014.4/4","20 - 29세","남자",37
"강원도","2014.4/4","20 - 29세","여자",43
"강원도","2014.4/4","30 - 39세","남자",78
"강원도","2014.4/4","30 - 39세","여자",53
"강원도","2014.4/4","40 - 49세","남자",113
"강원도","2014.4/4","40 - 49세","여자",83
"강원도","2014.4/4","50 - 59세","남자",110
"강원도","2014.4/4","50 - 59세","여자",79
"강원도","2014.4/4","60세이상","남자",71
"강원도","2014.4/4","60세이상","여자",58
"강원도","2015.1/4","20 - 29세","남자",34
"강원도","2015.1/4","20 - 29세","여자",37
"강원도","2015.1/4","30 - 39세","남자",76
"강원도","2015.1/4","30 - 39세","여자",54
"강원도","2015.1/4","40 - 49세","남자",107
"강원도","2015.1/4","40 - 49세","여자",84
"강원도","2015.1/4","50 - 59세","남자",101
"강원도","2015.1/4","50 - 59세","여자",76
"강원도","2015.1/4","60세이상","남자",58
"강원도","2015.1/4","60세이상","여자",43
"강원도","2015.2/4","20 - 29세","남자",42
"강원도","2015.2/4","20 - 29세","여자",40
"강원도","2015.2/4","30 - 39세","남자",80
"강원도","2015.2/4","30 - 39세","여자",52
"강원도","2015.2/4","40 - 49세","남자",110
"강원도","2015.2/4","40 - 49세","여자",84
"강원도","2015.2/4","50 - 59세","남자",113
"강원도","2015.2/4","50 - 59세","여자",83
"강원도","2015.2/4","60세이상","남자",80
"강원도","2015.2/4","60세이상","여자",72
"강원도","2015.3/4","20 - 29세","남자",44
"강원도","2015.3/4","20 - 29세","여자",47
"강원도","2015.3/4","30 - 39세","남자",80
"강원도","2015.3/4","30 - 39세","여자",53
"강원도","2015.3/4","40 - 49세","남자",110
"강원도","2015.3/4","40 - 49세","여자",85
"강원도","2015.3/4","50 - 59세","남자",114
"강원도","2015.3/4","50 - 59세","여자",84
"강원도","2015.3/4","60세이상","남자",83
"강원도","2015.3/4","60세이상","여자",75
"강원도","2015.4/4","20 - 29세","남자",38
"강원도","2015.4/4","20 - 29세","여자",44
"강원도","2015.4/4","30 - 39세","남자",79
"강원도","2015.4/4","30 - 39세","여자",55
"강원도","2015.4/4","40 - 49세","남자",111
"강원도","2015.4/4","40 - 49세","여자",84
"강원도","2015.4/4","50 - 59세","남자",111
"강원도","2015.4/4","50 - 59세","여자",82
"강원도","2015.4/4","60세이상","남자",75
"강원도","2015.4/4","60세이상","여자",64
"강원도","2016.1/4","20 - 29세","남자",34
"강원도","2016.1/4","20 - 29세","여자",45
"강원도","2016.1/4","30 - 39세","남자",77
"강원도","2016.1/4","30 - 39세","여자",53
"강원도","2016.1/4","40 - 49세","남자",104
"강원도","2016.1/4","40 - 49세","여자",77
"강원도","2016.1/4","50 - 59세","남자",105
"강원도","2016.1/4","50 - 59세","여자",78
"강원도","2016.1/4","60세이상","남자",63
"강원도","2016.1/4","60세이상","여자",47
"강원도","2016.2/4","20 - 29세","남자",37
"강원도","2016.2/4","20 - 29세","여자",48
"강원도","2016.2/4","30 - 39세","남자",79
"강원도","2016.2/4","30 - 39세","여자",54
"강원도","2016.2/4","40 - 49세","남자",108
"강원도","2016.2/4","40 - 49세","여자",80
"강원도","2016.2/4","50 - 59세","남자",116
"강원도","2016.2/4","50 - 59세","여자",86
"강원도","2016.2/4","60세이상","남자",86
"강원도","2016.2/4","60세이상","여자",73
"강원도","2016.3/4","20 - 29세","남자",37
